method,regime_method,target,horizon,fold,IC,signal_IC,accuracy,balanced_accuracy,Sharpe,drawdown,turnover,total_return,n_trades,n_test_rows
regime_lgbm_contrastive,contrastive,tb_label_8h,8h,9,-0.01596387698959482,0.029225281994559066,0.54375,0.37253528464525915,2.163200595438249,-0.09936214649421637,0.10902777777777778,0.2515694273185065,284,1440
regime_lgbm_contrastive,contrastive,tb_label_8h,8h,10,-0.0491962113370518,-0.01322779816366639,0.5486111111111112,0.3703374579285381,-1.6306220102432336,-0.2570067875099107,0.090625,-0.1899378746631355,246,1440
regime_lgbm_contrastive,contrastive,tb_label_8h,8h,11,-0.09828019287602967,-0.10854924784092511,0.4597222222222222,0.33923197218256157,-5.732689558567234,-0.4939616283617839,0.11180555555555556,-0.4505316164521145,294,1440
regime_lgbm_contrastive,contrastive,tb_label_8h,8h,12,-0.08475826168895019,-0.061897953467716475,0.58125,0.352319008699795,-3.7141072255156837,-0.29873865072818523,0.06041666666666667,-0.28081396469696784,164,1440
regime_lgbm_contrastive,contrastive,tb_label_8h,8h,13,0.02757587924755155,-0.004038081320620939,0.5548611111111111,0.3532102887474935,-0.8501416385354562,-0.1110063561469624,0.03263888888888889,-0.05504362901673765,89,1440
regime_lgbm_contrastive,contrastive,tb_label_8h,8h,14,-0.06011298012819712,-0.0762955690030037,0.6534722222222222,0.3935935351542419,-4.768784518451486,-0.389153104300054,0.04375,-0.3771616590729975,122,1440
regime_lgbm_contrastive,contrastive,tb_label_8h,8h,15,0.07560925493683476,0.0688840445095784,0.5743055555555555,0.41036670815195925,1.1800599685243938,-0.1177624350118745,0.09861111111111111,0.10375436975625485,253,1440
regime_lgbm_contrastive,contrastive,tb_label_8h,8h,16,0.03038229356886819,-0.026434190277165568,0.5743055555555555,0.36950528111190134,-2.166823524316058,-0.27271016909516,0.04583333333333333,-0.2701047341225785,124,1440
regime_lgbm_contrastive,contrastive,tb_label_8h,8h,17,-0.08208841767394551,-0.08429395517026785,0.5513888888888889,0.33781654901964925,-4.184583661858157,-0.24019883473745354,0.03958333333333333,-0.24057873532008478,109,1440
regime_lgbm_contrastive,contrastive,tb_label_8h,8h,18,-0.04077977983222449,0.02667638993781447,0.5895833333333333,0.3793688632294358,1.162458293514829,-0.14519183507962988,0.075,0.09530588728342959,204,1440
