method,symbol,regime,n_rows,pct_rows,avg_vol_20h,avg_forward_return_8h,avg_vol_adj_return_8h,avg_amihud,avg_volume_zscore,avg_ret_autocorr,feature_ic_vs_target
hmm,TRXUSDT,0,14477,0.013796054349421265,0.0025263036905947374,0.00036973653187377724,0.08276213013040128,2.080585870101814e-10,0.009603075733202212,-0.040029576086268434,0.04945189343551025
hmm,TRXUSDT,1,700,0.0006670745350966972,0.010017767299058816,-0.00019781036784697972,-0.013602966215727921,1.695880773579895e-10,-0.36481227647710235,-0.01886649978730452,0.022688502003826837
hmm,TRXUSDT,2,347,0.00033067837668364846,0.018222392614661596,0.013103938663270937,0.3310434915182707,1.74671096804596e-10,0.9256142823127159,-0.04661124846618858,0.11660592750550053
hmm,TRXUSDT,3,1912,0.0018220664444355502,0.005943464157211587,0.00020718269119838882,0.0021197447839402302,1.7235751422456942e-10,0.052530617236813175,-0.03330743678661786,0.030020267373096775
hmm,UNIUSDT,0,1447,0.0013789383604070299,0.003956562981659389,-0.0004899670355255345,-0.01202398503418665,6.117582367627405e-08,-0.0862136153864619,-0.09167527640241757,-0.006864346044426823
hmm,UNIUSDT,1,6865,0.006542095262055466,0.010605665190408852,-0.00021751883925373388,-0.010669594328507717,5.1582209121437805e-08,-0.3799581303044045,-0.06767410538292454,0.0069021074533666075
hmm,UNIUSDT,2,3018,0.002876044209888332,0.015686670061263557,0.0006497870428040393,0.014391713654712208,4.172225922115967e-08,0.869124131018019,-0.04046060460843942,0.005600862217311805
hmm,UNIUSDT,3,6106,0.005818795873286333,0.006334386971679694,-0.0005362983529827938,-0.03115057566541646,5.955258543440289e-08,0.022372768909649086,-0.09319747107348517,0.004301422626290704
hmm,XRPUSDT,0,5549,0.005287995136073675,0.003570483162351502,-0.0006989488090701799,-0.06525998774115169,8.680683560246426e-10,-0.027648415916792655,-0.08099077043875762,-0.012435890028333426
hmm,XRPUSDT,1,4043,0.00385283192199421,0.010287335218824483,-0.00042554878136627185,-0.024410272339367718,7.577037690522732e-10,-0.39817723857163123,-0.07872244468839283,-0.016276334806580285
hmm,XRPUSDT,2,2000,0.0019059272431334207,0.017241953941828862,0.005644676406720153,0.08844225598230972,6.039641212981945e-10,0.8031362815677451,-0.06181872082819021,-0.026256515730805365
hmm,XRPUSDT,3,5844,0.0055691194044358554,0.0060655693091697105,0.0011105777868259826,0.06042135876793875,8.367194258952493e-10,0.04713819476096949,-0.08561549739637837,0.018027216077740528
kmeans,ADAUSDT,0,3430,0.0032686652219738165,0.011885095681221952,0.0006221646701165833,-0.005652290200077519,1.117718643226412e-09,0.593112063464217,-0.053276934938921,-0.017639118918807498
kmeans,ADAUSDT,1,9421,0.008977870278779977,0.006630018047751527,-0.000506267073540917,-0.03273198779924884,1.3702145858368423e-09,-0.37814848311908955,-0.0908029478804683,-0.0017181913731919563
kmeans,ADAUSDT,2,4585,0.004369338204883367,0.01030713380210703,0.00070008006424174,0.03189694198804136,1.1481131109001606e-09,0.392927881888681,-0.05489231034343062,0.010712231904526649
kmeans,APTUSDT,0,4258,0.0040577191006310525,0.011821086055635572,-3.2664390204022716e-05,-0.02192877705136367,3.692884914220344e-08,0.4547439068656247,-0.05708544581642579,-0.01340785371329303
kmeans,APTUSDT,1,7949,0.00757510782783378,0.007502877613224088,-0.0008366349101788842,-0.024723109537887707,3.924817745737475e-08,-0.40178826917738886,-0.10440867016701982,0.010860997206769779
kmeans,APTUSDT,2,5229,0.004983046777172328,0.010399306044689315,-0.001010873212777226,-0.02481777141152788,3.6547461348571125e-08,0.32367845124814515,-0.06092306551763168,-0.006948534650502025
kmeans,AVAXUSDT,0,3589,0.0034201864378029232,0.01109852399787164,-0.00033803933041366474,-0.05353966926485089,7.025607655089837e-08,0.5609799982462343,-0.04362578132557731,-0.006241099753540843
kmeans,AVAXUSDT,1,8983,0.00856047221253376,0.006885846712849279,-0.000683340316608189,-0.01322250703547779,7.487516981560943e-08,-0.39454369839661346,-0.08324303529583185,-0.006559829224245256
kmeans,AVAXUSDT,2,4864,0.004635215055300479,0.009749296100661456,0.00041048970979689963,0.03399541807336002,6.637886582850766e-08,0.38685318762948895,-0.05379225520571129,0.004629315260169769
kmeans,BCHUSDT,0,2374,0.0022623356375993703,0.010700833932589374,0.001443242099379838,0.012800612944120136,2.6407563675666074e-06,0.6888713531283464,-0.04918797522503829,0.01368609828156059
kmeans,BCHUSDT,1,8598,0.008193581218230576,0.00595634502482297,-0.00012054528840019147,-0.026623722731767305,2.374456594087949e-06,-0.2364236259660868,-0.10626942256639917,0.004227439660259262
kmeans,BCHUSDT,2,3654,0.0034821290732047596,0.00951400706707937,-0.0006712572134483889,-0.026266607528398628,2.2163387772308574e-06,0.5076616584436324,-0.04917170408963465,0.012311367219115073
kmeans,BCHUSDT,3,2810,0.0026778277766024558,0.005941840451854233,-0.00023655992771802313,-0.04098829983677754,9.559422072489956e-06,-0.4785336935087753,-0.09990416689167658,-0.018743570661312523
kmeans,BNBUSDT,0,1441,0.0013732205786776296,0.008550059771448563,0.0007270792595723936,-0.02588553192559835,4.0926843522911876e-07,1.0415367234072672,-0.014632883473753942,-0.028773927710619738
kmeans,BNBUSDT,1,13512,0.012876444454609389,0.0044500617666865215,5.565535038425377e-05,0.015682539803674157,4.488164789681739e-07,-0.23168978428666687,-0.07959482577181927,0.0015023591630445939
kmeans,BNBUSDT,2,2483,0.0023662086723501416,0.006468473178220221,0.00025852542302014,0.02666398706418776,3.797567355198586e-07,0.7657082796623862,-0.04941215902427526,0.019141380908336846
kmeans,BTCUSDT,0,119,0.00011340267096643853,0.006275069520253939,-0.004428427990870819,-0.31832650920276734,2.0524698486964433e-06,2.397937365200811,0.12348984599358014,-0.0071269241014589564
kmeans,BTCUSDT,1,1589,0.0015142591946695027,0.002388399586931906,-0.00018169633189218094,0.007852823069891383,1.1010791045224075e-06,-0.08901866386681417,-0.13110692149026523,0.035055754477413964
kmeans,BTCUSDT,2,219,0.00020869903312310955,0.004384104468859796,0.0018260808937551128,0.11801786220312883,1.4508542000355697e-06,1.8724506348658931,-0.028704963214570636,0.07192091627022545
kmeans,BTCUSDT,3,16696,0.015910680625677794,0.004619067261400434,0.00014626408243538993,0.0038634460715640303,4.211132004177427e-06,-0.00021516598876377357,-0.07365325976001888,-0.008765668641207073
kmeans,DOGEUSDT,0,3535,0.003368726402238321,0.011672405950761473,0.0004218012712869995,-0.02499223285033872,1.4296062819991352e-10,0.5612852314795266,-0.04482498715373157,-0.016075697272245625
kmeans,DOGEUSDT,1,9137,0.008707228610255031,0.006641705361323764,-0.0007644268368195653,-0.039957715906855415,1.776079555994497e-10,-0.3944295210954747,-0.08252286755298761,-0.012685905653183213
kmeans,DOGEUSDT,2,4764,0.0045399186931438075,0.010353855259069126,0.0018546572237322242,0.07131018383671817,1.4211403880469503e-10,0.3569773342860582,-0.06411229055300555,-0.005219655509882123
kmeans,DOTUSDT,0,3304,0.003148591805656411,0.011380237222960195,0.0005899857545479262,-0.0010989335582690816,2.5686809338164688e-08,0.5793921076224979,-0.04570489236483124,0.0039789791423738745
kmeans,DOTUSDT,1,9726,0.009268524183357824,0.006621969691708343,-0.001005925140720752,-0.0380636469912261,3.088087660132665e-08,-0.3459956173260356,-0.09369739645802422,0.0008916424078108588
kmeans,DOTUSDT,2,4406,0.004198757716622926,0.00962611511749271,-0.00016997235837275734,-0.01640904944925119,2.4889984093774837e-08,0.3942521470581584,-0.05505748006513733,0.010235172524171225
kmeans,ETCUSDT,0,2581,0.0024595991072636795,0.01067579778125633,0.0014579722192474347,0.0109871320569486,2.442569969234268e-07,0.6666997834955911,-0.0540420020621539,-0.0024295732298846994
kmeans,ETCUSDT,1,10953,0.010437810547020178,0.0058647725750549055,-0.0008947942772810312,-0.05321517623468458,3.5276641167889734e-07,-0.2904640820347463,-0.09267914032513118,-0.007570045030396064
