method,regime_method,target,horizon,fold,IC,mean_asset_IC,median_asset_IC,cross_sectional_IC,median_cross_sectional_IC,pooled_IC,signal_IC,n_asset_IC,n_cross_sectional_IC,Sharpe,drawdown,turnover,total_return,n_trades,n_return_observations,rebalance_offset_utc,n_test_rows,accuracy,balanced_accuracy
regime_lgbm_kmeans,kmeans,tb_label_8h,8h,11,-0.03780493882892433,-0.03780493882892433,-0.05462873001441032,-0.010684737495061495,-0.01971112209547293,-0.03523027853789068,-0.01606415181774182,20,720,2.7367446650292657,-0.016372752625338837,0.07833333333333334,0.013785529371193483,271,90,0,14400,0.5775,0.36808258742992966
regime_lgbm_kmeans,kmeans,tb_label_8h,8h,12,-0.06481138582269906,-0.06481138582269906,-0.07091996295735237,0.015711533056194042,0.019027889551909104,-0.05231442566581008,0.04424825914210225,20,720,-2.5829282624479717,-0.03555282693205313,0.07611111111111112,-0.01768758144901017,263,90,0,14400,0.5825694444444445,0.37215576362608455
regime_lgbm_kmeans,kmeans,tb_label_8h,8h,13,-0.04758555226503493,-0.04758555226503493,-0.04395340988751616,0.02222270211544246,0.023206281437930187,-0.04286329861040341,0.0016434910729416865,20,720,-1.3382328047892111,-0.020604590416080096,0.043333333333333335,-0.005653919072714397,152,90,0,14400,0.5592361111111112,0.35102923696207594
regime_lgbm_kmeans,kmeans,tb_label_8h,8h,14,-0.005955360659535707,-0.005955360659535707,0.002691530378287425,-0.010255831318912941,-0.018283684383038915,-0.011977188374087393,-0.008522377913248957,20,720,1.0651898984017798,-0.011556209882190749,0.03861111111111111,0.005382031935011078,133,90,0,14400,0.5584722222222223,0.3431008986149458
regime_lgbm_kmeans,kmeans,tb_label_8h,8h,15,-0.052664870943185484,-0.052664870943185484,-0.04492516883020593,0.017583078208905523,0.007469235299159938,-0.029729711688341296,-0.004546166685812715,20,720,-2.0209690406088328,-0.021946732290244526,0.11861111111111111,-0.008150545817784183,397,90,0,14400,0.5753472222222222,0.377948257154682
regime_lgbm_kmeans,kmeans,tb_label_8h,8h,16,0.010202369354243119,0.010202369354243119,0.00024439766192144554,0.01749246273284549,0.009477870705972377,0.009116522186827469,0.03282751324331688,20,720,-3.3863142759384117,-0.029153967174976574,0.06888888888888889,-0.01266340360232543,237,90,0,14400,0.5478472222222223,0.3637634490546821
regime_lgbm_vol_bucket,vol_bucket,tb_label_8h,8h,1,-0.07965822675350288,-0.07965822675350288,-0.09599382400889414,-0.01689401414196893,-0.029231996905003214,-0.061682746939945673,0.013631019043572615,20,720,2.4875426667976,-0.01616799340160793,0.07138888888888889,0.022775331792463493,238,90,0,14400,0.5769444444444445,0.35917850408892676
regime_lgbm_vol_bucket,vol_bucket,tb_label_8h,8h,2,0.024532951391000805,0.024532951391000805,0.01625269481092259,0.021456301338312864,0.027980028370403975,0.02199878944301558,0.024954986275778763,20,720,-0.2880121311111205,-0.0136194461141344,0.06166666666666667,-0.0014001576994587817,216,90,0,14400,0.5635416666666667,0.3543218798985511
regime_lgbm_vol_bucket,vol_bucket,tb_label_8h,8h,3,0.021422904772608525,0.021422904772608525,0.03309129586327832,-0.05581929562152971,-0.055557966462674684,0.03127095899964848,-0.009563368529779447,20,720,-2.3557443240326434,-0.028491295368644348,0.08277777777777778,-0.01616593100906205,288,90,0,14400,0.5568055555555556,0.35907230800477424
regime_lgbm_vol_bucket,vol_bucket,tb_label_8h,8h,4,-0.04729592249072314,-0.04729592249072314,-0.03736890163648121,-0.03863103457509251,-0.05538906381664492,-0.03257807852318693,-0.016970345171791825,20,720,-0.6681197136755173,-0.019431968410997414,0.060833333333333336,-0.0031615594581257955,207,90,0,14400,0.5520138888888889,0.35385277762051975
