method,regime_method,target,horizon,symbol,IC,mean_asset_IC,median_asset_IC,cross_sectional_IC,median_cross_sectional_IC,pooled_IC,signal_IC,n_asset_IC,n_cross_sectional_IC,Sharpe,drawdown,turnover,total_return,n_trades,n_return_observations,rebalance_offset_utc,n_test_rows,accuracy,balanced_accuracy
regime_lgbm_hmm_guided_gmm,hmm_guided_gmm,tb_label_8h,8h,BCHUSDT,-0.028909751095594273,-0.028909751095594273,-0.028909751095594273,,,-0.02890975109559426,0.002495625379676059,1,0,1.4444306097965847,-0.10262730852142474,0.044444444444444446,0.3409893309390497,125,1440,0,11520,0.5766493055555556,0.3505050228801711
regime_lgbm_hmm_guided_gmm,hmm_guided_gmm,tb_label_8h,8h,BNBUSDT,-0.02162624144569522,-0.02162624144569522,-0.02162624144569522,,,-0.02162624144569522,0.006154703875770817,1,0,-2.296984976774085,-0.36250202030205575,0.09583333333333334,-0.35503258446521413,263,1440,0,11520,0.5537326388888889,0.3648469801228193
regime_lgbm_hmm_guided_gmm,hmm_guided_gmm,tb_label_8h,8h,BTCUSDT,0.03060023080387624,0.03060023080387624,0.03060023080387624,,,0.03060023080387625,0.013868751285488675,1,0,-0.4672933386111625,-0.20493306219412688,0.10173611111111111,-0.08255767009951387,280,1440,0,11520,0.5659722222222222,0.3706578971609206
regime_lgbm_hmm_guided_gmm,hmm_guided_gmm,tb_label_8h,8h,DOGEUSDT,-0.001999878915820054,-0.001999878915820054,-0.001999878915820054,,,-0.001999878915820061,0.008907923925018376,1,0,-0.4174393451595907,-0.2028813745617794,0.059375,-0.14437893059070472,169,1440,0,11520,0.5657118055555556,0.35066444333631663
regime_lgbm_hmm_guided_gmm,hmm_guided_gmm,tb_label_8h,8h,DOTUSDT,-0.015811017616963383,-0.015811017616963383,-0.015811017616963383,,,-0.01581101761696338,0.007088104615710868,1,0,-0.35399561730604173,-0.23609954535334218,0.04791666666666667,-0.11828035372167367,137,1440,0,11520,0.5736979166666667,0.35113029342600627
regime_lgbm_hmm_guided_gmm,hmm_guided_gmm,tb_label_8h,8h,ETCUSDT,-0.04773624249946992,-0.04773624249946992,-0.04773624249946992,,,-0.04773624249946992,0.008156055444370366,1,0,-1.262680920422284,-0.3362695049329549,0.06180555555555556,-0.22871438266450372,172,1440,0,11520,0.5610243055555556,0.35055881589692467
regime_lgbm_hmm_guided_gmm,hmm_guided_gmm,tb_label_8h,8h,ETHUSDT,-0.023983766695182183,-0.023983766695182183,-0.023983766695182183,,,-0.02398376669518216,-0.010784962206159454,1,0,-2.1290568808948227,-0.3122182314041644,0.06041666666666667,-0.3122182314041644,169,1440,0,11520,0.5765625,0.3534930483773207
regime_lgbm_hmm_guided_gmm,hmm_guided_gmm,tb_label_8h,8h,ICPUSDT,0.013547737632835016,0.013547737632835016,0.013547737632835016,,,0.013547737632835016,0.015961273867442293,1,0,-0.48210318884888637,-0.2743296591651629,0.03958333333333333,-0.14247336887286788,113,1440,0,11520,0.5611111111111111,0.3472014600336371
regime_lgbm_hmm_guided_gmm,hmm_guided_gmm,tb_label_8h,8h,LINKUSDT,-0.022657207579997035,-0.022657207579997035,-0.022657207579997035,,,-0.022657207579997025,-0.0165438177312173,1,0,-0.951309544223499,-0.3198922800906848,0.06631944444444444,-0.2333138768531352,188,1440,0,11520,0.5698784722222222,0.3538927885639034
regime_lgbm_hmm_guided_gmm,hmm_guided_gmm,tb_label_8h,8h,LTCUSDT,-0.023769317608784743,-0.023769317608784743,-0.023769317608784743,,,-0.023769317608784736,-0.0035804649392177056,1,0,-0.4638179668537683,-0.16445656867261327,0.0642361111111111,-0.12017690806361869,176,1440,0,11520,0.5755208333333334,0.3524704374648451
regime_lgbm_hmm_guided_gmm,hmm_guided_gmm,tb_label_8h,8h,NEARUSDT,0.00954704922636947,0.00954704922636947,0.00954704922636947,,,0.009547049226369455,-0.005010553134924295,1,0,-1.1568336753713175,-0.37049807748001595,0.05277777777777778,-0.27470990574751886,149,1440,0,11520,0.5583333333333333,0.34554609949379395
regime_lgbm_hmm_guided_gmm,hmm_guided_gmm,tb_label_8h,8h,SHIBUSDT,-0.008039516357136851,-0.008039516357136851,-0.008039516357136851,,,-0.008039516357136846,0.0074767826467964345,1,0,-0.46793842516372813,-0.19078972220005208,0.0625,-0.11531114813515098,174,1440,0,11520,0.5703993055555555,0.3580078153837562
regime_lgbm_hmm_guided_gmm,hmm_guided_gmm,tb_label_8h,8h,SOLUSDT,-0.013551975438206167,-0.013551975438206167,-0.013551975438206167,,,-0.013551975438206167,0.0007068753668768237,1,0,-0.6840688701413122,-0.3632824664497861,0.06527777777777778,-0.24356382247531116,183,1440,0,11520,0.5651909722222223,0.35451999115414984
