method,regime_method,target,horizon,fold,IC,signal_IC,accuracy,balanced_accuracy,Sharpe,drawdown,turnover,total_return,n_trades,n_test_rows
regime_lgbm_hmm_guided_gmm,hmm_guided_gmm,tb_label_8h,8h,5,0.024532042686633705,-0.0004354797525258859,0.5393055555555556,0.3513370948157108,-0.6964932859136092,-0.43900997928869445,0.04649305555555556,-0.21624706024825602,1312,14400
regime_lgbm_hmm_guided_gmm,hmm_guided_gmm,tb_label_8h,8h,6,-0.016682719984644236,-0.0328971490444581,0.53,0.34921915687949506,-0.5302425615969178,-0.448339738209407,0.043263888888888886,-0.15600230242288804,1224,14400
regime_lgbm_hmm_guided_gmm,hmm_guided_gmm,tb_label_8h,8h,7,0.011527261409645252,0.008140257619453396,0.5745138888888889,0.3531356046233627,-2.2485442625369476,-0.35929962706309515,0.04076388888888889,-0.35530809871717284,1137,14400
regime_lgbm_hmm_guided_gmm,hmm_guided_gmm,tb_label_8h,8h,8,-0.027962746373880975,-0.017135199553667834,0.5561111111111111,0.3495684317779411,-1.4925518549710106,-0.35868387765099846,0.030625,-0.3445379947410998,851,14400
regime_lgbm_hmm_guided_gmm,hmm_guided_gmm,tb_label_8h,8h,9,-0.027253093302441286,-0.007268980704655013,0.5627083333333334,0.3511212616359675,-1.847612342360672,-0.5722317880790909,0.03795138888888889,-0.5467293947294734,1063,14400
regime_lgbm_hmm_guided_gmm,hmm_guided_gmm,tb_label_8h,8h,10,0.043292549739297075,0.039116576366288444,0.5745833333333333,0.3519285589871941,1.374025282832529,-0.15160265410560606,0.042083333333333334,0.4360684261568457,1181,14400
regime_lgbm_hmm_guided_gmm,hmm_guided_gmm,tb_label_8h,8h,11,0.06365705429446472,0.0014853074670753443,0.5607638888888888,0.3438539277190773,-0.532896765125406,-0.21759659367652237,0.03166666666666667,-0.11093802028226818,885,14400
regime_lgbm_hmm_guided_gmm,hmm_guided_gmm,tb_label_8h,8h,12,-0.04524047073320004,-0.007168655018938759,0.5995138888888889,0.3486591125393336,-1.2988103677894822,-0.36953091500630086,0.029548611111111112,-0.2514033257736733,830,14400
regime_lgbm_hmm_guided_gmm,hmm_guided_gmm,tb_label_8h,8h,13,0.009273028313892475,0.014468283596445896,0.5707638888888888,0.36120731954147867,-0.4794747911083843,-0.18464066331964793,0.044305555555555556,-0.06869552824742298,1229,14400
regime_lgbm_hmm_guided_gmm,hmm_guided_gmm,tb_label_8h,8h,14,-0.008921613751626867,0.030945838196872657,0.5845138888888889,0.3601919672263605,-0.46289040617969096,-0.24262322449242585,0.035347222222222224,-0.12246679223062107,985,14400
regime_lgbm_hmm_guided_gmm,hmm_guided_gmm,tb_label_8h,8h,15,-0.04680673726753946,-0.0060908469005653805,0.5503472222222222,0.3498995431344745,0.10966607307870048,-0.25235878152773455,0.03409722222222222,0.0012757704579837714,965,14400
regime_lgbm_hmm_guided_gmm,hmm_guided_gmm,tb_label_8h,8h,16,-0.0538523470210029,-0.02887184350728618,0.5610416666666667,0.3511464278899221,-1.7376454016113352,-0.3918623449935603,0.04583333333333333,-0.3387003224881674,1285,14400
regime_lgbm_hmm_guided_hmm,hmm_guided_hmm,tb_label_8h,8h,1,0.06429141016609112,0.03369344123130317,0.5740972222222223,0.353974689512318,1.7764393856580962,-0.12313435030501425,0.03819444444444445,0.8403685178182245,1067,14400
regime_lgbm_hmm_guided_hmm,hmm_guided_hmm,tb_label_8h,8h,2,0.14059112056747852,0.07201466391565968,0.5611111111111111,0.35630166284925674,1.6593135851565104,-0.21139480779978698,0.033993055555555554,1.0403431080514922,953,14400
regime_lgbm_hmm_guided_hmm,hmm_guided_hmm,tb_label_8h,8h,3,-0.04454988189756498,0.008610428419559477,0.5709027777777778,0.35164634938254746,1.0045713694120324,-0.1919811819295834,0.042291666666666665,0.26270999905312253,1183,14400
