method,target,horizon,regime_method,symbol_scope,IC,mean_asset_IC,median_asset_IC,cross_sectional_IC,median_cross_sectional_IC,pooled_IC,signal_IC,n_asset_IC,n_cross_sectional_IC,Sharpe,drawdown,turnover,total_return,n_trades,n_return_observations,rebalance_offset_utc,n_test_rows,accuracy,balanced_accuracy,fold
regime_lgbm_kmeans,tb_label_8h,8h,kmeans,FILUSDT+ARBUSDT+OPUSDT+INJUSDT+ATOMUSDT+XLMUSDT+ALGOUSDT+AAVEUSDT+RUNEUSDT+FETUSDT,0.01989290625017225,0.01989290625017225,0.028304149099065857,0.01623433574406437,0.02245561160828615,0.020044235581076382,-0.003939450040136755,10,720,0.6875043184884926,-0.033949590926272276,0.09333333333333334,0.0083316913203757,160,90,0,7200,0.5423611111111111,0.3574751336026674,1
regime_lgbm_kmeans,tb_label_8h,8h,kmeans,FILUSDT+ARBUSDT+OPUSDT+INJUSDT+ATOMUSDT+XLMUSDT+ALGOUSDT+AAVEUSDT+RUNEUSDT+FETUSDT,-0.10251243649326802,-0.10251243649326802,-0.12736821422561867,0.014349671629459817,0.022749887882207314,-0.0893443379320145,-0.0562581555843639,10,720,-3.2000892139809007,-0.028040594036297523,0.08944444444444444,-0.03306284797746484,158,90,0,7200,0.5558333333333333,0.34747189772069254,2
regime_lgbm_kmeans,tb_label_8h,8h,kmeans,FILUSDT+ARBUSDT+OPUSDT+INJUSDT+ATOMUSDT+XLMUSDT+ALGOUSDT+AAVEUSDT+RUNEUSDT+FETUSDT,0.0517711714479667,0.0517711714479667,0.041509878270764855,-0.0058239315584303975,0.002288419788538787,0.051479018822526756,0.03220414409448112,10,720,5.577884241959232,-0.012140462702332107,0.09,0.06584299576412733,153,90,0,7200,0.5454166666666667,0.3473130405280747,3
regime_lgbm_kmeans,tb_label_8h,8h,kmeans,FILUSDT+ARBUSDT+OPUSDT+INJUSDT+ATOMUSDT+XLMUSDT+ALGOUSDT+AAVEUSDT+RUNEUSDT+FETUSDT,0.001878792957148405,0.001878792957148405,-0.0010977867378045604,0.01664627784525324,0.028451098723434008,0.008503346544369107,0.028431028768138977,10,720,2.068800415093086,-0.0212590904426268,0.075,0.015851763461415924,132,90,0,7200,0.595,0.36829080852629364,4
regime_lgbm_kmeans,tb_label_8h,8h,kmeans,FILUSDT+ARBUSDT+OPUSDT+INJUSDT+ATOMUSDT+XLMUSDT+ALGOUSDT+AAVEUSDT+RUNEUSDT+FETUSDT,0.05718161793064556,0.05718161793064556,0.0627010030184583,-0.014998126864115764,-0.02029466871797391,0.057730857388447035,-0.0075455856542017835,10,720,-2.9865481995761796,-0.04511224157900001,0.075,-0.0345635251912052,130,90,0,7200,0.5280555555555555,0.3498752183898938,5
regime_lgbm_kmeans,tb_label_8h,8h,kmeans,FILUSDT+ARBUSDT+OPUSDT+INJUSDT+ATOMUSDT+XLMUSDT+ALGOUSDT+AAVEUSDT+RUNEUSDT+FETUSDT,-0.01250444769363419,-0.01250444769363419,-0.018448122481652535,-0.01887916579134257,-0.025896557858190953,-0.013303029021266543,-0.02346257654008389,10,720,1.4819579509111107,-0.02503819869255779,0.09944444444444445,0.016921017093807222,169,90,0,7200,0.5433333333333333,0.3570428280827273,6
regime_lgbm_kmeans,tb_label_8h,8h,kmeans,FILUSDT+ARBUSDT+OPUSDT+INJUSDT+ATOMUSDT+XLMUSDT+ALGOUSDT+AAVEUSDT+RUNEUSDT+FETUSDT,0.033988835748452385,0.033988835748452385,0.03341598388197961,0.005341606490234355,0.020793622465263527,0.033365132777278664,0.002826544172298626,10,720,-1.1445873478797866,-0.02868918679343817,0.05388888888888889,-0.009125632704306663,97,90,0,7200,0.5572222222222222,0.34768415736188313,7
regime_lgbm_kmeans,tb_label_8h,8h,kmeans,FILUSDT+ARBUSDT+OPUSDT+INJUSDT+ATOMUSDT+XLMUSDT+ALGOUSDT+AAVEUSDT+RUNEUSDT+FETUSDT,-0.055597405125867805,-0.055597405125867805,-0.04909370265344923,-0.02141277120867626,-0.03987664142718595,-0.04354828768028276,-0.018676221267617636,10,720,0.2550207835786448,-0.029576356211285272,0.06833333333333333,0.0014003083237794645,118,90,0,7200,0.5795833333333333,0.35288221929698976,8
regime_lgbm_kmeans,tb_label_8h,8h,kmeans,FILUSDT+ARBUSDT+OPUSDT+INJUSDT+ATOMUSDT+XLMUSDT+ALGOUSDT+AAVEUSDT+RUNEUSDT+FETUSDT,0.04943427899982138,0.04943427899982138,0.04791767008185566,0.010985115428282214,0.0338018862688928,0.04777142481678987,0.03927018502547078,10,720,0.8048508111230831,-0.05265505855445407,0.135,0.007188376098508531,229,90,0,7200,0.5458333333333333,0.38395422750107966,9
regime_lgbm_kmeans,tb_label_8h,8h,kmeans,FILUSDT+ARBUSDT+OPUSDT+INJUSDT+ATOMUSDT+XLMUSDT+ALGOUSDT+AAVEUSDT+RUNEUSDT+FETUSDT,0.03720430028701864,0.03720430028701864,0.04420286533773718,-0.04182894908816654,-0.05413589985291106,0.03418492633400667,0.02544576970674146,10,720,5.173180599161397,-0.008325154837251606,0.06888888888888889,0.033902578818742146,123,90,0,7200,0.54375,0.3569360013424902,10
regime_lgbm_kmeans,tb_label_8h,8h,kmeans,FILUSDT+ARBUSDT+OPUSDT+INJUSDT+ATOMUSDT+XLMUSDT+ALGOUSDT+AAVEUSDT+RUNEUSDT+FETUSDT,0.02230034934356857,0.02230034934356857,0.018242781211144646,0.011362281287839969,0.0035264707005883207,0.037012635765848824,0.010528404358356648,10,720,-2.807764935065151,-0.01611870973940358,0.025555555555555557,-0.010113709355589307,46,90,0,7200,0.5851388888888889,0.3390377723009517,11
regime_lgbm_kmeans,tb_label_8h,8h,kmeans,FILUSDT+ARBUSDT+OPUSDT+INJUSDT+ATOMUSDT+XLMUSDT+ALGOUSDT+AAVEUSDT+RUNEUSDT+FETUSDT,-0.008798674608632734,-0.008798674608632734,-0.02405414206755152,-0.01902845685527209,-0.018981786116797447,-0.006875782189284962,0.030124052076042934,10,720,-1.8365392396052425,-0.028233034809320136,0.09777777777777778,-0.01954615289545092,163,90,0,7200,0.5940277777777778,0.37242258579424853,12
regime_lgbm_kmeans,tb_label_8h,8h,kmeans,FILUSDT+ARBUSDT+OPUSDT+INJUSDT+ATOMUSDT+XLMUSDT+ALGOUSDT+AAVEUSDT+RUNEUSDT+FETUSDT,0.034063831564985235,0.034063831564985235,0.017361274140465538,0.04224110495842099,0.034406691413533405,0.030007993388606602,-0.00943986813677421,10,720,-0.5109936383945438,-0.05711923805715218,0.1,-0.006996759387900009,167,90,0,7200,0.5806944444444444,0.37069089554081286,13
regime_lgbm_kmeans,tb_label_8h,8h,kmeans,FILUSDT+ARBUSDT+OPUSDT+INJUSDT+ATOMUSDT+XLMUSDT+ALGOUSDT+AAVEUSDT+RUNEUSDT+FETUSDT,-0.04124628692793381,-0.04124628692793381,-0.037751851823177245,-0.037532316971532795,-0.039857853310725805,-0.050803382070604704,-0.024577682749488784,10,720,-6.703275341479857,-0.047966244025897886,0.04777777777777778,-0.04662858210951071,84,90,0,7200,0.5436111111111112,0.34229543441341326,14
regime_lgbm_kmeans,tb_label_8h,8h,kmeans,FILUSDT+ARBUSDT+OPUSDT+INJUSDT+ATOMUSDT+XLMUSDT+ALGOUSDT+AAVEUSDT+RUNEUSDT+FETUSDT,-0.019410788693263965,-0.019410788693263965,-0.03504244166737958,-0.004776975313997949,-0.007954638091331019,-0.012581618497992542,-0.01078426440713572,10,720,-3.1370808619364987,-0.024190799342709193,0.08055555555555556,-0.021055622737586654,131,90,0,7200,0.5588888888888889,0.356999282689667,15
regime_lgbm_kmeans,tb_label_8h,8h,kmeans,FILUSDT+ARBUSDT+OPUSDT+INJUSDT+ATOMUSDT+XLMUSDT+ALGOUSDT+AAVEUSDT+RUNEUSDT+FETUSDT,-0.03807079699493312,-0.03807079699493312,-0.04478876083222431,0.04767227432575763,0.05814896311467266,-0.02017372756544226,-0.01341696177253053,10,720,1.8854111842594,-0.012158950039155217,0.08055555555555556,0.009358448849557721,139,90,0,7200,0.5533333333333333,0.36111110571053384,16
regime_lgbm_kmeans,tb_label_8h,8h,kmeans,FILUSDT+ARBUSDT+OPUSDT+INJUSDT+ATOMUSDT+XLMUSDT+ALGOUSDT+AAVEUSDT+RUNEUSDT+FETUSDT,-0.02607524609804839,-0.02607524609804839,-0.03502267793383895,0.016982095283405822,0.016450217103443836,-0.01732751102518089,-0.002351847840325336,10,720,-2.8954786726363992,-0.035056521070193816,0.07333333333333333,-0.016648499378333237,122,90,0,7200,0.5451388888888888,0.36225709955215835,17
regime_lgbm_kmeans,tb_label_8h,8h,kmeans,FILUSDT+ARBUSDT+OPUSDT+INJUSDT+ATOMUSDT+XLMUSDT+ALGOUSDT+AAVEUSDT+RUNEUSDT+FETUSDT,-0.006420299729956254,-0.006420299729956254,-0.000719793497193259,-0.04321986753079984,-0.045104762307850405,-0.0011765671876312303,0.012587903077465967,10,720,-3.5588395590527715,-0.01662190909716388,0.016666666666666666,-0.011744642177083486,30,90,0,7200,0.5608333333333333,0.3399350409560964,18
regime_lgbm_vol_bucket,tb_label_8h,8h,vol_bucket,FILUSDT+ARBUSDT+OPUSDT+INJUSDT+ATOMUSDT+XLMUSDT+ALGOUSDT+AAVEUSDT+RUNEUSDT+FETUSDT,0.03193402036752422,0.03193402036752422,0.034991072820158474,0.02634288204833904,0.011525450868143224,0.028924648403473665,0.013607345912695712,10,720,0.8248310589116623,-0.03461047898389513,0.08444444444444445,0.010746748621364821,148,90,0,7200,0.5516666666666666,0.3663657422179762,1
regime_lgbm_vol_bucket,tb_label_8h,8h,vol_bucket,FILUSDT+ARBUSDT+OPUSDT+INJUSDT+ATOMUSDT+XLMUSDT+ALGOUSDT+AAVEUSDT+RUNEUSDT+FETUSDT,-0.07815362847438938,-0.07815362847438938,-0.10065701523114348,0.03431041408804872,0.036344021128246196,-0.06927260652781472,-0.05365192373117751,10,720,-4.695622972996075,-0.04998456696389216,0.09111111111111111,-0.05559090818994339,159,90,0,7200,0.5523611111111111,0.34894645803359037,2
regime_lgbm_vol_bucket,tb_label_8h,8h,vol_bucket,FILUSDT+ARBUSDT+OPUSDT+INJUSDT+ATOMUSDT+XLMUSDT+ALGOUSDT+AAVEUSDT+RUNEUSDT+FETUSDT,0.0655611936949123,0.0655611936949123,0.05237580512247479,0.003091847564275575,0.012197088029189587,0.069239180135629,0.024890015082261952,10,720,5.205449381306962,-0.03094983736281637,0.09666666666666666,0.05404717360579525,165,90,0,7200,0.5376388888888889,0.34744002309689037,3
regime_lgbm_vol_bucket,tb_label_8h,8h,vol_bucket,FILUSDT+ARBUSDT+OPUSDT+INJUSDT+ATOMUSDT+XLMUSDT+ALGOUSDT+AAVEUSDT+RUNEUSDT+FETUSDT,-0.004795329340798982,-0.004795329340798982,0.01073715218427532,0.0018726353125229325,0.012614375554966781,-0.001557161727459951,0.005554891944246518,10,720,-3.7125876470212074,-0.029698551764219663,0.08777777777777777,-0.021845406594472205,151,90,0,7200,0.5833333333333334,0.36129077208420585,4
regime_lgbm_vol_bucket,tb_label_8h,8h,vol_bucket,FILUSDT+ARBUSDT+OPUSDT+INJUSDT+ATOMUSDT+XLMUSDT+ALGOUSDT+AAVEUSDT+RUNEUSDT+FETUSDT,0.07943359125960257,0.07943359125960257,0.07364730545837765,0.0022013183330578546,0.007009118681257778,0.07390736753701257,0.00830181307504707,10,720,-1.9168942715528499,-0.034871675454915006,0.09055555555555556,-0.015928771522509377,161,90,0,7200,0.5256944444444445,0.355683344109247,5
regime_lgbm_vol_bucket,tb_label_8h,8h,vol_bucket,FILUSDT+ARBUSDT+OPUSDT+INJUSDT+ATOMUSDT+XLMUSDT+ALGOUSDT+AAVEUSDT+RUNEUSDT+FETUSDT,0.015607876489905317,0.015607876489905317,0.03698313726738649,-0.03476998194837766,-0.04079126342673123,0.011841637636612107,-0.01720384019373635,10,720,-2.7137353346045505,-0.04009650723795211,0.12055555555555555,-0.023594121509242783,204,90,0,7200,0.5408333333333334,0.36176398239809354,6
regime_lgbm_vol_bucket,tb_label_8h,8h,vol_bucket,FILUSDT+ARBUSDT+OPUSDT+INJUSDT+ATOMUSDT+XLMUSDT+ALGOUSDT+AAVEUSDT+RUNEUSDT+FETUSDT,0.015514727032016451,0.015514727032016451,0.025533934003300056,-0.0069158227186744805,-0.0004406612885627317,0.01247004384528754,0.0012280396188794243,10,720,0.9384252619222712,-0.022218092563228656,0.07611111111111112,0.009509499029312085,133,90,0,7200,0.5438888888888889,0.3425390664753714,7
regime_lgbm_vol_bucket,tb_label_8h,8h,vol_bucket,FILUSDT+ARBUSDT+OPUSDT+INJUSDT+ATOMUSDT+XLMUSDT+ALGOUSDT+AAVEUSDT+RUNEUSDT+FETUSDT,-0.06995978016451135,-0.06995978016451135,-0.06916649852852692,-0.0073385082077749245,0.0033033907691619666,-0.04956951421328192,-0.04653284213396151,10,720,-4.617297965025046,-0.026543761086045614,0.07166666666666667,-0.02325486258648901,121,90,0,7200,0.5751388888888889,0.3511072294688555,8
regime_lgbm_vol_bucket,tb_label_8h,8h,vol_bucket,FILUSDT+ARBUSDT+OPUSDT+INJUSDT+ATOMUSDT+XLMUSDT+ALGOUSDT+AAVEUSDT+RUNEUSDT+FETUSDT,0.04746542463161553,0.04746542463161553,0.05365412498600118,-0.024202742062930785,-0.008905265560277138,0.03701718938593718,0.04458163281163357,10,720,1.8937912703877968,-0.04056023982589379,0.13833333333333334,0.018538408383453664,235,90,0,7200,0.5433333333333333,0.38976185091489013,9
regime_lgbm_vol_bucket,tb_label_8h,8h,vol_bucket,FILUSDT+ARBUSDT+OPUSDT+INJUSDT+ATOMUSDT+XLMUSDT+ALGOUSDT+AAVEUSDT+RUNEUSDT+FETUSDT,0.008790917125620051,0.008790917125620051,0.026608616426074032,-0.042352438270947076,-0.04807238318176363,0.006351036804083059,0.022092389110811753,10,720,-1.6137819323671152,-0.04443774644077517,0.07222222222222222,-0.015586428144912845,124,90,0,7200,0.5348611111111111,0.35337707206024493,10
regime_lgbm_vol_bucket,tb_label_8h,8h,vol_bucket,FILUSDT+ARBUSDT+OPUSDT+INJUSDT+ATOMUSDT+XLMUSDT+ALGOUSDT+AAVEUSDT+RUNEUSDT+FETUSDT,-0.0076249764085432,-0.0076249764085432,-0.01634925927957656,-0.02447442008571118,-0.035040474839649526,0.007889245466933233,-0.01672721007037197,10,720,-1.9009286780844703,-0.013114488748886892,0.03611111111111111,-0.007420751408661164,63,90,0,7200,0.5813888888888888,0.3393588802365028,11
regime_lgbm_vol_bucket,tb_label_8h,8h,vol_bucket,FILUSDT+ARBUSDT+OPUSDT+INJUSDT+ATOMUSDT+XLMUSDT+ALGOUSDT+AAVEUSDT+RUNEUSDT+FETUSDT,0.009627965182671772,0.009627965182671772,-0.0016805268629368117,-0.018157068279812585,-0.013540241707426855,0.01039290530710257,0.04815241574702852,10,720,-0.047465968681201884,-0.03510195120053025,0.10222222222222223,-0.0017441813544784024,177,90,0,7200,0.5951388888888889,0.3799189698886079,12
regime_lgbm_vol_bucket,tb_label_8h,8h,vol_bucket,FILUSDT+ARBUSDT+OPUSDT+INJUSDT+ATOMUSDT+XLMUSDT+ALGOUSDT+AAVEUSDT+RUNEUSDT+FETUSDT,0.015777965563744622,0.015777965563744622,0.009401714464767475,0.012839438880547234,0.01941585087244306,0.012721386595209534,-0.022111072176484583,10,720,-3.578574893235433,-0.08445726741606562,0.11166666666666666,-0.047466589283135296,193,90,0,7200,0.5818055555555556,0.37809415970522947,13
regime_lgbm_vol_bucket,tb_label_8h,8h,vol_bucket,FILUSDT+ARBUSDT+OPUSDT+INJUSDT+ATOMUSDT+XLMUSDT+ALGOUSDT+AAVEUSDT+RUNEUSDT+FETUSDT,-0.05064272883877914,-0.05064272883877914,-0.05201148053575936,-0.03979227265857938,-0.04638027939895696,-0.05581387407064728,-0.025928290600887784,10,720,-4.840468013328627,-0.041590426297930305,0.055,-0.036334144584846406,96,90,0,7200,0.5427777777777778,0.3414751457501259,14
regime_lgbm_vol_bucket,tb_label_8h,8h,vol_bucket,FILUSDT+ARBUSDT+OPUSDT+INJUSDT+ATOMUSDT+XLMUSDT+ALGOUSDT+AAVEUSDT+RUNEUSDT+FETUSDT,-0.03585409665767384,-0.03585409665767384,-0.040597208664884754,-0.003744010686626938,-0.007846214473491807,-0.028763396130216095,0.006252394883898051,10,720,-0.2850617819505512,-0.022985021134892515,0.08888888888888889,-0.003018841367816605,146,90,0,7200,0.5568055555555556,0.36143191077260073,15
regime_lgbm_vol_bucket,tb_label_8h,8h,vol_bucket,FILUSDT+ARBUSDT+OPUSDT+INJUSDT+ATOMUSDT+XLMUSDT+ALGOUSDT+AAVEUSDT+RUNEUSDT+FETUSDT,-0.05672585145051855,-0.05672585145051855,-0.06693478397640812,0.034641900665024976,0.03600011502726788,-0.03547021351489287,-0.010504158454625715,10,720,7.898125770653884,-0.009521073554319043,0.10333333333333333,0.06374936323559721,173,90,0,7200,0.5527777777777778,0.3684183367079427,16
regime_lgbm_vol_bucket,tb_label_8h,8h,vol_bucket,FILUSDT+ARBUSDT+OPUSDT+INJUSDT+ATOMUSDT+XLMUSDT+ALGOUSDT+AAVEUSDT+RUNEUSDT+FETUSDT,-0.01140533103216235,-0.01140533103216235,0.0017903803203584276,0.00843155665093435,0.0011868398530941794,-0.007242979437630104,0.01266905843960855,10,720,-1.51833656209287,-0.024657948519139387,0.0811111111111111,-0.009612054087176913,137,90,0,7200,0.5418055555555555,0.3634907084818602,17
regime_lgbm_vol_bucket,tb_label_8h,8h,vol_bucket,FILUSDT+ARBUSDT+OPUSDT+INJUSDT+ATOMUSDT+XLMUSDT+ALGOUSDT+AAVEUSDT+RUNEUSDT+FETUSDT,-0.0075832911195680254,-0.0075832911195680254,-0.012794786046876745,-0.025349585531333322,-0.035783506139672044,0.002295850125227606,-0.00230520771436673,10,720,-2.0172146553002355,-0.011851236762714676,0.017222222222222222,-0.0049790489689190975,28,90,0,7200,0.5618055555555556,0.34120796065426345,18
